Asset ID,Work Order,Route,Creation Date,Creation By,Completion Date,Completed By,Reason,Status,Activity,WoDesc,WoComments,
SIG_9986,,Baldwin Rd  ,2/2/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 23 - REPLACE W1-8R "CHEVRON" SIGN (SUP_17599),,
SIG_9987,,Baldwin Rd  ,2/2/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 24 - REPLACE W1-8L "CHEVRON" SIGN (SUP_17600),,
SIG_9988,,Baldwin Rd  ,2/2/2021,Jboggess1,,,InventoryAdj,Open,Replace,SIGN 25 - REPLACE W1-8R "CHEVRON" SIGN (SUP_17633),,
SIG_9990,,Baldwin Rd  ,2/2/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 26 - REPLACE W1-8L "CHEVRON" SIGN (SUP_17634),,
SUP_10147,BrentRTO,14 Mile Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,Retire,Please remove with sign. ,,
SUP_10166,WH23,Walton Boulevard,6/15/2023,Abates1,,,InventoryAdj,Open,Replace,,,
SUP_10322,,Indian Lake Rd,6/4/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 1 - REPLACE W-100 "HIDDEN DRIVEWAYS" SIGN & POST,,
SUP_10337,WH23,Barr Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_10340,20180727,Silver Bell Rd,7/27/2018,Jboggess,,,Reflectivity,Open,Replace,SIGN 4 - REPLACE D3-2 "<- Squirrel Rd / NEXT SIGNAL" SIGN & POSTS,,
SUP_10358,WH23,Barr Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_10409,WH23,Miller Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_10550,WH23,Indian Lake Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_10672,WH23,Noble Rd,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_10694,56921,12 Mile Rd,10/6/2023,Maustermann1,,,Constrctn,Open,Retire,,,
SUP_10726,WH23,Miller Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_10869,56921,Southfield Rd,10/9/2023,Maustermann1,,,Missing,Open,Replace,,,
SUP_10890,56921,12 Mile Rd,10/6/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10893,56921,Southfield Rd,10/9/2023,Abates1,,,InventoryAdj,Open,Replace,,,
SUP_10895,56921,Southfield Rd,10/9/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10896,56921,Southfield Rd,10/9/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10897,56921,Southfield Rd,10/9/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10898,56921,Southfield Rd,10/9/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10900,56921,Southfield Rd,10/9/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10905,56921,Southfield Rd,10/6/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10911,56921,Southfield Rd,10/9/2023,Maustermann1,,,Missing,Open,Replace,,,
SUP_10930,56921,Southfield Rd,10/9/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10932,56921,Southfield Rd,10/6/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10935,56921,Southfield Rd,10/9/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10947,56921,Southfield Rd,10/6/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10948,56921,Southfield Rd,10/6/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10967,56921,Southfield Rd,10/9/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10970,56921,Southfield Rd,10/6/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_10991,56921,Southfield Rd,10/6/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_11003,WH23,Conklin Rd,8/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_11011,56921,Southfield Rd,10/6/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_11036,56921,Southfield Rd,10/9/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_11045,56921,Southfield Rd,10/9/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_11085,WH23,Conklin Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_11094,AndyReplace,Southfield Rd,7/18/2023,Abates1,,,InventoryAdj,Open,Replace,replace missing,,
SUP_11096,56921,Southfield Rd,10/6/2023,Maustermann1,,,Constrctn,Open,Retire,,,
SUP_11124,56921,12 Mile Rd,10/6/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_11200,AndyRem,Southfield Rd,7/18/2023,Abates1,,,InventoryAdj,Open,Retire,No longer needed,has curb and gutter,
SUP_11272,WH23,Clarkston Road,8/11/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_11299,WH23,Miller Rd,8/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_11345,WH23,Indian Lake Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_11466,57023,Long Lake Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SUP_11468,57023,Long Lake Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SUP_11469,57023,Long Lake Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SUP_114936,AndyRem,Dixie Hwy,4/28/2022,Abates1,,,InventoryAdj,Open,Retire,Beat up sign and not required.,,
SUP_11496,57023,Long Lake Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SUP_11533,57023,Long Lake Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SUP_11534,57023,Long Lake Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SUP_11555,57023,Eastways Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Retire,To be removed during construction project 57023 in 2024.,,
SUP_11561,57023,Eastways Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SUP_11693,20191025,Dutton Rd,10/25/2019,Jboggess,,,Reflectivity,Open,Replace,SIGN 1 - REPLACE W2-1 "CROSS ROAD" SIGN & POSTS,,
SUP_11739,WH23,Indian Lake Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_12229,WH23,Opdyke Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SUP_12336,230731RL1,Kensington Rd,7/31/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign.,,
SUP_12402,230731RL1,Opdyke Rd,7/31/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace signs,,
SUP_12504,WH23,Opdyke Rd,6/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SUP_12749,,Greenshield Rd,11/5/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 4 - REPLACE D7-7 "NATURAL BEAUTY ROAD" SIGN & POST ,,
SUP_1301,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_13158,AndyRem,Lahser Rd ,7/18/2023,Abates1,,,InventoryAdj,Open,Retire,We dont need this sign anymore.  We have curb and gutter here.,,
SUP_14496,,Dunlap Rd,3/9/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 1 - REPLACE D3-1 "Lapeer Rd" (METRO) SIGN & POST (SUP_14496),,
SUP_14543,,Greenshield Rd,11/4/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 2 - REPLACE & BRUSH D7-7 "NATURAL BEAUTY ROAD" SIGN & POST ,,
SUP_1475,WH23,Hixon Rd,8/1/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_15032,,Joslyn Rd,1/6/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 1 - REPLACE D3-2 (MOD) "Brown Rd / EAST / KEEP RIGHT" SIGN & POSTS (SUP_15032),,
SUP_1510,WH23,Hixon Rd,8/1/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_15460,56941,12 Mile Rd,3/8/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SUP_15504,56941,12 Mile Rd,3/8/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SUP_15543,56941,12 Mile Rd,3/8/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SUP_15556,56941,12 Mile Rd,3/8/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SUP_15702,56941,12 Mile Rd,3/8/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SUP_15703,56941,12 Mile Rd,3/8/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SUP_15716,20230623RL2,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace Signs brush as needed.,,
SUP_15723,20230623RL3,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace sign/post.,,
SUP_15747,56941,12 Mile Rd,3/8/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SUP_15780,20230703RL1,14 Mile Rd,7/20/2023,Rlipinski1,,,Faded,Open,Replace,Replace,,
SUP_15794,20230623RL3,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace sign/post.,,
SUP_15796,240109RL1,Wing Lake Rd,1/10/2024,Rlipinski1,,,Required Installation,Open,Replace,Install Speed Limit sign.Please notify Rachel Lipinski when installation is complete!248-672-7673,,
SUP_15848,20230623RL2,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace Signs brush as needed.,,
SUP_158680,20210615AW2,Livernois,6/17/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing warning signs and posts,,
SUP_158681,20210615AW2,Livernois,6/17/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing warning signs and posts,,
SUP_15872,20230623RL3,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace sign/post.,,
SUP_15875,20230623RL2,Wing Lake Rd,7/26/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign and post.,,
SUP_15882,20230623RL2,Wing Lake Rd,7/26/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign and post.,,
SUP_15889,20230623RL2,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace Signs brush as needed.,,
SUP_15891,20230623RL3,Wing Lake Rd,7/7/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace sign/post.,,
SUP_15893,20230623RL2,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace Signs brush as needed.,,
SUP_15894,20230703RL1,14 Mile Rd,7/20/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace,,
SUP_15911,20230623RL2,Wing Lake Rd,6/23/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace Signs brush as needed.,,
SUP_1594,WH23,Brewer Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_15995,56941,12 Mile Rd,3/7/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SUP_15997,56941,12 Mile Rd,3/7/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SUP_16026,20230302RL5,Lonepine Rd,3/2/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace Posts,,
SUP_161000,,Inwood Road,6/29/2021,Jboggess1,,,,Open,New,,,
SUP_16141,20210528,14 Mile Rd,5/28/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing Warning signs and posts,,
SUP_161413,,Baldwin Road,6/30/2021,Jboggess1,,,,Open,New,,,
SUP_161414,,Baldwin Road,6/30/2021,Jboggess1,,,,Open,New,,,
SUP_162259,,Baldwin Road,7/1/2021,Jboggess1,,,,Open,New,,,
SUP_162665,,Baldwin Road,7/2/2021,Jboggess1,,,,Open,New,,,
SUP_16419,56941,12 Mile Rd,3/7/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SUP_16443,20210528,14 Mile Rd,5/28/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing Warning signs and posts,,
SUP_164769,20210709MB1,Hickory Ridge Rd,7/12/2021,Mbachman1,,,Reflectivity,Open,Replace,Repalce curve signs in this area.,13. Replace post.,
SUP_165180,,Hickory Ridge Rd,7/12/2021,Mbachman1,,,,Open,New,,,
SUP_165180,20210709MB1,Hickory Ridge Rd,7/12/2021,Mbachman1,,,Reflectivity,Open,Replace,Replace curve signs in this area.,17. Replace post.,
SUP_1655,WH23,Mead Rd,8/2/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_16635,56941,12 Mile Rd,3/7/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,not necessary,
SUP_169381,,Walton Blvd,7/29/2021,Jboggess1,,,,Open,New,,,
SUP_173991,,Gunnison Street,9/8/2021,Jboggess1,,,Required Installation,Open,New,SIGN 15 - INSTALL R1-1 "STOP" SIGN & POST,,
SUP_173992,,Pike Street,9/8/2021,Jboggess1,,,Required Installation,Open,New,SIGN 16 - INSTALL R1-1 "STOP" SIGN & POST,,
SUP_173993,,Pike Street,9/8/2021,Jboggess1,,,Required Installation,Open,New,SIGN 17 - INSTALL R1-1 "STOP" SIGN & POST,,
SUP_173994,,Findley Circle,9/8/2021,Jboggess1,,,Required Installation,Open,New,SIGN 18 - INSTALL R1-1 "STOP" SIGN & POST,,
SUP_173995,,Monte Vista Court,9/8/2021,Jboggess1,,,Required Installation,Open,New,SIGN 19 - INSTALL R1-1 "STOP" SIGN & POST,,
SUP_173996,,Trimble Street,9/8/2021,Jboggess1,,,Required Installation,Open,New,SIGN 20 - INSTALL R1-1 "STOP" SIGN & POST,,
SUP_173997,,Trimble street,9/8/2021,Jboggess1,,,Required Installation,Open,New,SIGN 20 - INSTALL R1-1 "STOP" SIGN & POST,,
SUP_17455,20230703RL1,14 Mile Rd,7/20/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace as needed.,,
SUP_17542,,Baldwin Rd  ,2/2/2021,Jboggess1,,,Required Installation,Open,Retire,SIGN 20 - REMOVE W1-6 "TARGET ARROW" SIGN & POSTS (SUP_17542),,
SUP_17831,240209RW1,Inkster Rd,2/9/2024,Rwilliams1,,,Reflectivity,Open,Replace,,,
SUP_17978,WH23,Lake Angelus Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SUP_180127,20211007MB1,Waldon Rd ,10/7/2021,Mbachman1,,,Required Installation,Open,New,Install Adopt a Road signs.,2. Install post. Pink 2.,
SUP_18370,WH23,Rohr Rd,6/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,Bent,
SUP_183873,,Findley Circle,11/3/2021,Jboggess1,,,Required Installation,Open,New,SIGN 22 - INSTALL R1-1 "STOP" SIGN & POST (32' West of Eldorado St),,
SUP_184285,,Greenshield Road,11/4/2021,Jboggess1,,,InventoryAdj,Open,Replace,SIGN 3 - INSTALL AR-1 "ADOPT A ROAD" SIGN & POST,,
SUP_184286,,Greenshield Road,11/4/2021,Jboggess1,,,Required Installation,Open,Replace,SIGN 1 - INSTALL AR-1 "ADOPT A ROAD" SIGN & POST,,
SUP_1844,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_18458,20200325,Rohr Rd,3/25/2020,Jboggess,,,Reflectivity,Open,Replace,SIGN 1 - REMOVE W14-1 "NO OUTLET" SIGN & POST,,
SUP_186820,,Grange Hall Rd,11/18/2021,Mbachman1,,,,Open,New,,,
SUP_186824,,Barron Rd,11/18/2021,Mbachman1,,,,Open,New,,,
SUP_186826,,Barron Rd ,11/18/2021,Mbachman1,,,,Open,New,,,
SUP_18791,WH23,Baldwin Rd  ,7/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_1881,WH23,Secord Lake Road,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,Bent,
SUP_189668,,Brown Road,12/13/2021,Jboggess1,,,,Open,New,,,
SUP_191317,,,12/28/2021,Abates1,,,,Open,New,,,
SUP_191318,,,12/28/2021,Abates1,,,,Open,New,,,
SUP_191724,56921,,10/6/2023,Maustermann1,,,Constrctn,Open,Replace,,,
SUP_191726,,,12/29/2021,Bhollady1,,,,Open,New,,,
SUP_192551,,,12/30/2021,Abates1,,,,Open,New,,,
SUP_192958,,,1/4/2022,Bhollady1,,,,Open,New,,,
SUP_1930,WH23,Secord Lake Road,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,Bent,
SUP_194175,,,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,,,
SUP_194176,,,1/7/2022,Bhollady1,,,,Open,New,,,
SUP_194177,,,1/7/2022,Bhollady1,,,,Open,New,,,
SUP_194178,,,1/7/2022,Bhollady1,,,,Open,New,,,
SUP_194179,,,1/7/2022,Bhollady1,,,,Open,New,,,
SUP_194592,,Joslyn Road,1/10/2022,Jboggess1,,,,Open,New,,,
SUP_194593,,Flintridge Street,1/10/2022,Jboggess1,,,,Open,New,,,
SUP_194595,20220110AW1,Livernois,1/10/2022,Awilfong1,,,Required Installation,Open,New,Installing missing Adopt a road signs,,
SUP_195000,,Orion Road,1/12/2022,Jboggess1,,,Required Installation,Open,New,SIGN 2 - INSTALL W-100 "HIDDEN DRIVEWAYS" SIGN & POST,,
SUP_195001,,Livernois Road,1/12/2022,Jboggess1,,,Required Installation,Open,New,SIGN 1 - INSTALL W8-3 "PAVEMENT ENDS" SIGN & POSTS,,
SUP_195416,,Dequindre Road,1/13/2022,Jboggess1,,,Required Installation,Open,New,SIGN 1 - INSTALL AR-1 "ADOPT-A-ROAD" SIGN & POST,,
SUP_195417,,Dequindre Road,1/13/2022,Jboggess1,,,Required Installation,Open,New,SIGN 2 - INSTALL AR-1 "ADOPT-A-ROAD" SIGN & POST,,
SUP_195435,20220113AW2,10 Mile,1/13/2022,Awilfong1,,,Required Installation,Open,New,Installing Adopt a Road signs,Located 160'W of Ramp Wall end,
SUP_195438,20220113AW2,10 Mile,1/13/2022,Awilfong1,,,Required Installation,Open,New,Installing Adopt a Road signs,,
SUP_196270,,,7/18/2023,Abates1,,,InventoryAdj,Open,New,,,
SUP_196271,,,1/19/2022,Abates1,,,,Open,New,,,
SUP_196672,AndyReplace,,7/18/2023,Abates1,,,InventoryAdj,Open,Replace,Old steel post. replace,,
SUP_197093,,,1/20/2022,Bhollady1,,,,Open,New,,,
SUP_197901,,,1/24/2022,Bhollady1,,,,Open,New,,,
SUP_197907,,,1/24/2022,Bhollady1,,,,Open,New,,,
SUP_198336,,Avon Glen Lane,2/1/2022,Jboggess1,,,Required Installation,Open,New,SIGN 1 - INSTALL W14-1 "DEAD END" SIGN & POST,,
SUP_199142,,,2/3/2022,Abates1,,,,Open,New,,,
SUP_19925,,Eston Rd,8/5/2021,Jboggess1,,,,Open,Replace,,,
SUP_20069,WH23,Hummer Lake Rd,7/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_202892,,Livernois Road,3/7/2022,Jboggess1,,,,Open,New,,,
SUP_202893,,Hamlin Road,3/7/2022,Jboggess1,,,,Open,New,,,
SUP_202894,,Hamlin Road,3/7/2022,Jboggess1,,,,Open,New,,,
SUP_202898,,Hamlin Road,3/7/2022,Jboggess1,,,,Open,New,,,
SUP_202899,,Hamlin Road,3/7/2022,Jboggess1,,,,Open,New,,,
SUP_203305,,Hamlin Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_203306,,Livernois Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_203307,,Livernois Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_203308,,Livernois Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_203309,,Livernois Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_203310,,Livernois Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_203311,,Livernois Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_203313,,Hamlin Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_203314,,Hamlin Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_203315,,Hamlin Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_203316,,Hamlin Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_203317,,Hamlin Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_203318,,Hamlin Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_203320,,Livernois Road,3/8/2022,Jboggess1,,,,Open,New,,,
SUP_20336,WH23,Stanton Rd,7/6/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_206631,202203MB1,Waldon Rd,3/29/2022,Mbachman1,,,InventoryAdj,Open,New,Replace DTE Music Energy Theatre signs with new Pine Knob Music Theatre signs.,2. Replace posts. Not marked.,
SUP_206632,202203MB1,Waldon Rd,3/29/2022,Mbachman1,,,InventoryAdj,Open,New,Replace DTE Music Energy Theatre signs with new Pine Knob Music Theatre signs.,4. Install posts. Pink 4.,
SUP_20670,WH23,Stanton Rd,7/6/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_209624,,,4/18/2022,swixom1,,,,Open,New,,,
SUP_209626,,,4/18/2022,swixom1,,,,Open,New,,,
SUP_21010,WH23,Davison Lake Rd,7/10/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_21056,20201204,Waldon Rd ,12/4/2020,Mbachman,,,InventoryAdj,Open,Replace,,,
SUP_21232,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,Reflectivity,Open,Retire,Remove sign and post,,
SUP_21282,20230706RL1,9 Mile Rd,7/6/2023,Rlipinski1,,,Reflectivity,Open,Retire,Remove sign,,
SUP_21575,WH23,Hurd Rd,7/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_21617,WH23,Hurd Rd,7/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_21639,WH23,Hurd Rd,7/14/2023,WHerman1,,,Missing,Open,Replace,,Missing,
SUP_2200,,Rush Rd,6/22/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 2 - REPLACE W1-1L "TURN LEFT" SIGN & POST,,
SUP_2202,,Rush Rd,6/22/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 1 - REPLACE W-100 "HIDDEN DRIVEWAY" SIGN & POST,,
SUP_22395,202203MB1,Pine Knob Rd,3/29/2022,Mbachman1,,,InventoryAdj,Open,Replace,Replace DTE Music Energy Theatre signs with new Pine Knob Music Theatre signs.,5. Replace posts. Not marked.,
SUP_2270,WH23,Townsend Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_227387,,Maybee Road,2/29/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SUP_227388,,Maybee Road,2/29/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SUP_2285,WH23,Townsend Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_23031,WH23,Seymour Lake Rd,7/11/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_23090,WH23,Ramsey Rd,7/10/2023,Abates1,,,InventoryAdj,Open,Retire,,Move to opposite corner,
SUP_23178,WH23,Ramsey Rd,7/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_23401,WH23,Seymour Lake Rd,7/10/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_23616,WH23,Sashabaw Rd,7/11/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_23665,,Sashabaw Rd,7/12/2023,Abates1,,,InventoryAdj,Open,Retire,,To be moved to a better location!,
SUP_23748,WH23,Sashabaw Rd,7/11/2023,WHerman1,,,Missing,Open,Replace,,Missing,
SUP_23751,WH23,Sashabaw Rd,7/13/2023,WHerman1,,,Missing,Open,Replace,,Missing,
SUP_23785,WH23,Sashabaw Rd,7/10/2023,Abates1,,,InventoryAdj,Open,Replace,,Replace missing,
SUP_238223,,Delano Road,9/7/2022,Jboggess1,,,Required Installation,Open,New,SIGN 1 - INSTALL I100 NBR "NATURAL BEAUTY ROAD" SIGN & POST,,
SUP_238226,,Delano Road,9/7/2022,Jboggess1,,,Required Installation,Open,New,SIGN 4 - INSTALL I100 NBR "NATURAL BEAUTY ROAD" SIGN & POST,,
SUP_23860,20230712AB1,Seymour Lake Rd,7/12/2023,WHerman1,,,Missing,Open,Replace,,Missing,
SUP_239094,,,9/14/2022,Jboggess1,,,,Open,New,,,
SUP_239531,,Dequindre Road,9/15/2022,Jboggess1,,,,Open,New,,,
SUP_2398,WH23,Hagerman Rd,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_2410,,Hagerman Road,6/18/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 4 - REPLACE W1-6R "TARGET ARROW" (RT) SIGN & POSTS,,
SUP_24104,,Connell Rd,7/20/2023,Abates1,,,InventoryAdj,Open,Replace,,missing,
SUP_24117,,Connell Rd,7/20/2023,Abates1,,,Missing,Open,Replace,,missing,
SUP_24168,WH23,Big Fish Lake Rd,7/18/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_2423,,Hagerman Road,6/18/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 5 - REPLACE W1-5R "WINDING ROAD" (SYM) SIGN & POST,,
SUP_24285,WH23,Sherwood Rd,7/13/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_2431,,Hagerman Rd,6/18/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 3 - REPLACE W1-6R "TARGET ARROW" (RT) SIGN & POSTS,,
SUP_2432,,Hagerman Rd,6/18/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 2 - REPLACE W1-6L "TARGET ARROW" (LT) SIGN & POSTS,,
SUP_24432,WH23,Big Fish Lake Rd,7/18/2023,WHerman1,,,Missing,Open,Replace,,Missing,
SUP_2468,WH23,Hagerman Rd,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_24749,P240416MB1,Sashabaw Rd,4/16/2024,Mbachman1,,,Required Installation,Open,Retire,Install Deer Crossing and Miles signs and posts. ,Remove Deer Crossing assembly. Not marked.,
SUP_2484,,Hagerman Road,6/18/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 6 - REPLACE W1-7 "TWO DIRECTION ARROW" SIGN & POSTS,,
SUP_24845,WH23,Sashabaw Rd,7/18/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_2500,,Hagerman Rd,6/8/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 1 - REPLACE W5-1 "ROAD NARROWS" SIGN & POST,,
SUP_2502,WH23,Hagerman Rd,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_2517,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_25225,240326RL1,Commerce Rd,3/26/2024,Rlipinski1,,,Reflectivity,Open,Replace,Replace stop sign.,,
SUP_25227,WH23,Burrus,7/13/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_25242,WH23,Sashabaw Rd,7/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SUP_25372,WH23,Sherwood Rd,7/13/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
